score,member,similarity_score,audience,pc1,pc2,pc3
0.3035096228122711,AUD0_0225,0.9537755846977234,Audience 0,-0.0011354894377291203,0.018339669331908226,0.001724823610857129
0.3030455410480499,AUD0_0226,0.9539088010787964,Audience 0,-0.0005443758564069867,0.019386496394872665,9.131310071097687e-05
0.30305802822113037,AUD0_0227,0.9539120197296143,Audience 0,-0.000633991148788482,0.019483212381601334,0.0037805079482495785
0.3029882311820984,AUD0_0228,0.9539295434951782,Audience 0,-0.0005182285094633698,0.019856542348861694,0.0029430093709379435
0.30450958013534546,AUD0_0229,0.9534794688224792,Audience 0,-0.002111873123794794,0.019749034196138382,0.008709792047739029
0.3036430776119232,AUD0_0230,0.9537131786346436,Audience 0,-0.0015616838354617357,0.015245701186358929,0.005951667204499245
0.30193576216697693,AUD0_0231,0.9541867971420288,Audience 0,0.0003232552844565362,0.017206337302923203,0.003376713953912258
0.30264127254486084,AUD0_0232,0.9540109634399414,Audience 0,-0.0003797295212280005,0.017635291442275047,0.0051549808122217655
0.30306562781333923,AUD0_0233,0.9537657499313354,Audience 0,-0.0009572362760081887,0.015702812001109123,0.006541050039231777
0.3029184937477112,AUD0_0234,0.9539002776145935,Audience 0,-0.0007910928106866777,0.01522971224039793,0.0028825909830629826
0.3031654953956604,AUD0_0235,0.9538331031799316,Audience 0,-0.001024456461891532,0.015443597920238972,0.0028858117293566465
0.3029574751853943,AUD0_0236,0.953899621963501,Audience 0,-0.0007199677056632936,0.016574596986174583,0.002055003307759762
0.30344441533088684,AUD0_0237,0.953755259513855,Audience 0,-0.0012587064411491156,0.01658649742603302,0.004933475516736507
0.30330079793930054,AUD0_0238,0.9538209438323975,Audience 0,-0.001070239581167698,0.017090486362576485,0.004346812143921852
0.30415141582489014,AUD0_0239,0.9535379409790039,Audience 0,-0.0019221054390072823,0.01756272278726101,0.009398438967764378
0.3038293421268463,AUD0_0240,0.9535024762153625,Audience 0,-0.002255302621051669,-0.0012627769028767943,-0.0008160988800227642
0.3028867542743683,AUD0_0241,0.9538520574569702,Audience 0,-0.0005829160218127072,0.017114045098423958,0.0009406774770468473
0.303335040807724,AUD0_0242,0.9536646604537964,Audience 0,-0.0009468540083616972,0.018682174384593964,0.0022972016595304012
0.3035450577735901,AUD0_0243,0.9535857439041138,Audience 0,-0.0012818502727895975,0.017398983240127563,0.0036815847270190716
0.30317601561546326,AUD0_0244,0.9535472989082336,Audience 0,-0.0015307889552786946,0.0006174904992803931,-0.002057461766526103
0.30400383472442627,AUD0_0245,0.9534834623336792,Audience 0,-0.0017574317753314972,0.015972640365362167,-2.0433959434740245e-05
0.30348601937294006,AUD0_0246,0.9536382555961609,Audience 0,-0.001079325214959681,0.01774957776069641,-0.0010157341603189707
0.3039324879646301,AUD0_0247,0.9534978866577148,Audience 0,-0.0016100142383947968,0.017821073532104492,0.002202501054853201
0.3039582073688507,AUD0_0248,0.9534951448440552,Audience 0,-0.001580404699780047,0.018318621441721916,0.0014447999419644475
0.3048049211502075,AUD0_0249,0.9532431364059448,Audience 0,-0.002487830352038145,0.018724799156188965,0.007835254073143005
0.3051570653915405,AUD0_0250,0.9531747102737427,Audience 0,-0.003640529001131654,-0.0031597809866070747,0.0005333867738954723
0.30684173107147217,AUD1_0001,0.9527554512023926,Audience 1,-0.002415844239294529,0.024833528324961662,0.016356082633137703
0.3056958317756653,AUD1_0002,0.9530252814292908,Audience 1,-0.0013683030847460032,0.024622095748782158,0.014576554298400879
0.30485817790031433,AUD1_0003,0.9531662464141846,Audience 1,-0.0007171745528467,0.024767013266682625,0.008823650889098644
0.3043285012245178,AUD1_0004,0.9530953764915466,Audience 1,-0.000758546928409487,0.017625806853175163,0.009211542084813118
0.30437591671943665,AUD1_0005,0.9533236026763916,Audience 1,-0.00040654250187799335,0.021980296820402145,0.011282471008598804
0.3034152388572693,AUD1_0006,0.9534327387809753,Audience 1,0.00034777921973727643,0.017435630783438683,0.01477770321071148
0.30544227361679077,AUD1_0007,0.9530246257781982,Audience 1,-0.0017832483863458037,0.010645565576851368,0.02021856978535652
0.30553138256073,AUD1_0008,0.9530704021453857,Audience 1,-0.001278855837881565,0.015717847272753716,0.02466055005788803
0.3075557053089142,AUD1_0009,0.9522528052330017,Audience 1,-0.003945657052099705,0.006959403399378061,0.02184334211051464
0.30547159910202026,AUD1_0010,0.9531763792037964,Audience 1,-0.0013540091458708048,0.023931633681058884,0.010751152411103249
0.3069983422756195,AUD1_0011,0.9525967836380005,Audience 1,-0.003306933678686619,0.01993035338819027,0.007595039438456297
0.30631187558174133,AUD1_0012,0.9528156518936157,Audience 1,-0.0030646256636828184,0.014437726698815823,0.0007106760167516768
0.3062734007835388,AUD1_0013,0.9528694152832031,Audience 1,-0.002801499329507351,0.017734410241246223,-0.0018273291643708944
0.30561432242393494,AUD1_0014,0.9530134797096252,Audience 1,-0.0025299652479588985,0.010524296201765537,-0.004150445573031902
0.30557554960250854,AUD1_0015,0.953076958656311,Audience 1,-0.0021970937959849834,0.015053403563797474,-0.006611565127968788
0.3049754500389099,AUD1_0016,0.9531346559524536,Audience 1,-0.001682548550888896,0.013453538529574871,-0.006887929514050484
0.30458277463912964,AUD1_0017,0.9532752633094788,Audience 1,-0.0014457210199907422,0.012202275916934013,-0.001691628247499466
0.30550089478492737,AUD1_0018,0.9530872702598572,Audience 1,-0.002458378905430436,0.009912942536175251,-0.003201210405677557
0.30698662996292114,AUD1_0019,0.9526135921478271,Audience 1,-0.004028970375657082,0.008183284662663937,-0.002185730030760169
0.3050435185432434,AUD1_0020,0.9532878398895264,Audience 1,-0.0013524420792236924,0.020704373717308044,0.0027995333075523376
0.30616918206214905,AUD1_0021,0.9529565572738647,Audience 1,-0.0027344031259417534,0.01717126928269863,-0.0019852544646710157
0.305669367313385,AUD1_0022,0.9530212879180908,Audience 1,-0.0024222158826887608,0.013454584404826164,-0.0048950971104204655
0.3055863678455353,AUD1_0023,0.9531480669975281,Audience 1,-0.002342233434319496,0.01130022294819355,-0.009115179069340229
0.30522242188453674,AUD1_0024,0.9532187581062317,Audience 1,-0.001996847102418542,0.011820776388049126,-0.007637125439941883
0.30606943368911743,AUD1_0025,0.9529781937599182,Audience 1,-0.002879784209653735,0.010568997822701931,-0.008522712625563145
0.30661439895629883,AUD1_0026,0.9527734518051147,Audience 1,-0.00358697772026062,0.002992345718666911,-0.011227654293179512
0.305816650390625,AUD1_0027,0.9530141353607178,Audience 1,-0.0029277775902301073,0.006210260093212128,-0.0021817281376570463
0.30586326122283936,AUD1_0028,0.9530084133148193,Audience 1,-0.0029317180160433054,0.007582357618957758,-0.0017132156062871218
0.30707108974456787,AUD1_0029,0.9525430798530579,Audience 1,-0.0042879111133515835,0.001786985551007092,-0.0025951059069484472
0.30560582876205444,AUD1_0030,0.9530421495437622,Audience 1,-0.002318267710506916,0.011679436080157757,-0.009839929640293121
0.30588123202323914,AUD1_0031,0.9530097246170044,Audience 1,-0.0026445966213941574,0.008799307979643345,-0.011912999674677849
0.3055177628993988,AUD1_0032,0.9531526565551758,Audience 1,-0.002288823015987873,0.005668536759912968,-0.014161012135446072
0.30653664469718933,AUD1_0033,0.9527420997619629,Audience 1,-0.00318919587880373,0.004240584559738636,-0.017118722200393677
0.3052089810371399,AUD1_0034,0.9532312750816345,Audience 1,-0.0019444989738985896,0.002631270792335272,-0.016279317438602448
0.30583876371383667,AUD1_0035,0.9530911445617676,Audience 1,-0.002541306894272566,0.004287161398679018,-0.01620514690876007
0.30545899271965027,AUD1_0036,0.9531664848327637,Audience 1,-0.0021949270740151405,0.002685229992493987,-0.016260117292404175
0.3049427270889282,AUD1_0037,0.953273594379425,Audience 1,-0.0019809629302471876,0.0009111323161050677,-0.010463960468769073
0.3047735393047333,AUD1_0038,0.9533868432044983,Audience 1,-0.0017385949613526464,0.003671245649456978,-0.01097861211746931
0.3054761290550232,AUD1_0039,0.9530147314071655,Audience 1,-0.0025273109786212444,0.0019188871374353766,-0.009656611829996109
0.3042670488357544,AUD1_0040,0.9533677697181702,Audience 1,-0.0012793075293302536,0.008504519239068031,-0.003434122307226062
0.30697277188301086,AUD1_0041,0.9526642560958862,Audience 1,-0.004014613106846809,-0.0012303409166634083,-0.011042010970413685
0.3059494197368622,AUD1_0042,0.9529438018798828,Audience 1,-0.0029934195335954428,-0.0015800104010850191,-0.011030682362616062
0.30581966042518616,AUD1_0043,0.9530490636825562,Audience 1,-0.002730225445702672,-0.001122947782278061,-0.013987494632601738
0.306163489818573,AUD1_0044,0.9526734352111816,Audience 1,-0.003143820445984602,-0.0040534259751439095,-0.01270819641649723
0.30577197670936584,AUD1_0045,0.9530215263366699,Audience 1,-0.0025975857861340046,-0.0035395899321883917,-0.015818580985069275
0.3054306209087372,AUD1_0046,0.9531557559967041,Audience 1,-0.0023698967415839434,-0.0058758798986673355,-0.013409408740699291
0.3056456744670868,AUD1_0047,0.9531008005142212,Audience 1,-0.0028342059813439846,-0.006401071324944496,-0.006189154926687479
0.3055427670478821,AUD1_0048,0.9530695080757141,Audience 1,-0.002745640929788351,-0.00442006578668952,-0.006077910307794809
0.30556154251098633,AUD1_0049,0.9528948068618774,Audience 1,-0.0027779119554907084,-0.007399925962090492,-0.004268130287528038
0.305125892162323,AUD1_0050,0.9531617760658264,Audience 1,-0.0022323704324662685,0.006313128862529993,-0.0022718983236700296
0.30450400710105896,AUD1_0051,0.9533752799034119,Audience 1,-0.0015382430283352733,0.0076958551071584225,-0.004042951390147209
0.3045419752597809,AUD1_0052,0.9533928632736206,Audience 1,-0.0016432570992037654,0.0018751269672065973,-0.008102265186607838
0.3051409423351288,AUD1_0053,0.9532657265663147,Audience 1,-0.002165731508284807,0.0004370753886178136,-0.010993526317179203
0.30466991662979126,AUD1_0054,0.9533582925796509,Audience 1,-0.0017461288953199983,-0.0024078902788460255,-0.010271089151501656
0.30442988872528076,AUD1_0055,0.9533618688583374,Audience 1,-0.0014804344391450286,-0.0012165420921519399,-0.010763385333120823
0.304436594247818,AUD1_0056,0.9534554481506348,Audience 1,-0.0015334886265918612,-0.0030120390001684427,-0.009739821776747704
0.3050497770309448,AUD1_0057,0.9532808661460876,Audience 1,-0.0022585787810385227,-0.006353707984089851,-0.005271087866276503
0.30478283762931824,AUD1_0058,0.9533532857894897,Audience 1,-0.0020472933538258076,-0.003406740725040436,-0.0025357415433973074
0.3044036626815796,AUD1_0059,0.9534039497375488,Audience 1,-0.001674524275586009,-0.00527261383831501,-0.0013680463889613748
0.30662408471107483,AUD1_0060,0.9526918530464172,Audience 1,-0.003861040575429797,-0.006026184186339378,-0.0038770530372858047
0.30701744556427,AUD1_0061,0.9526061415672302,Audience 1,-0.004212761297821999,-0.008192067965865135,-0.004858012311160564
0.30486005544662476,AUD1_0062,0.9531562328338623,Audience 1,-0.0020709121599793434,-0.0056730229407548904,-0.00543196639046073
0.3076765537261963,AUD1_0063,0.9524133801460266,Audience 1,-0.004685667343437672,-0.011149092577397823,-0.009667076170444489
0.30595922470092773,AUD1_0064,0.9529143571853638,Audience 1,-0.0029758356977254152,-0.012531222775578499,-0.008232636377215385
0.305747926235199,AUD1_0065,0.9529816508293152,Audience 1,-0.0028099953196942806,-0.010238761082291603,-0.00865065585821867
0.30696871876716614,AUD1_0066,0.9524720907211304,Audience 1,-0.004014304839074612,-0.013279343023896217,-0.006331943441182375
0.3065730333328247,AUD1_0067,0.952743649482727,Audience 1,-0.003648423822596669,-0.014756964519619942,-0.0009049408254213631
0.3060007691383362,AUD1_0068,0.9529647827148438,Audience 1,-0.003109378507360816,-0.013921144418418407,4.782118048751727e-05
0.30633389949798584,AUD1_0069,0.952826976776123,Audience 1,-0.0033856951631605625,-0.015482938848435879,0.0019020400941371918
0.3085676431655884,AUD1_0070,0.9521777033805847,Audience 1,-0.005597411654889584,-0.013459187932312489,0.008638915605843067
0.3089706301689148,AUD1_0071,0.9520235657691956,Audience 1,-0.005971382837742567,-0.015356513671576977,0.0069773499853909016
0.3083077073097229,AUD1_0072,0.9522100687026978,Audience 1,-0.005314243026077747,-0.015673533082008362,0.005939524620771408
0.3088425397872925,AUD1_0073,0.9520584344863892,Audience 1,-0.0058158696629107,-0.017403075471520424,0.0020175299141556025
0.30716878175735474,AUD1_0074,0.9525091648101807,Audience 1,-0.004128019791096449,-0.017515402287244797,0.00330627104267478
0.30804359912872314,AUD1_0075,0.9523334503173828,Audience 1,-0.005106507800519466,-0.014868994243443012,0.003941155504435301
0.3071490526199341,AUD1_0076,0.9526208639144897,Audience 1,-0.004136968404054642,-0.01649761199951172,0.004841145593672991
0.30805906653404236,AUD1_0077,0.9523099660873413,Audience 1,-0.00488606421276927,-0.018136844038963318,0.009284263476729393
0.3086177706718445,AUD1_0078,0.9522335529327393,Audience 1,-0.005442462861537933,-0.01812647096812725,0.009416813962161541
0.3081967532634735,AUD1_0079,0.9523572325706482,Audience 1,-0.004974254872649908,-0.01731405034661293,0.01204636599868536
0.30757811665534973,AUD1_0080,0.9524589776992798,Audience 1,-0.004773398395627737,-0.005197776947170496,0.008135048672556877
0.3078748285770416,AUD1_0081,0.9524012804031372,Audience 1,-0.005065949633717537,-0.0076688420958817005,0.007295495830476284
0.3069632351398468,AUD1_0082,0.9526461958885193,Audience 1,-0.004151823930442333,-0.007669494953006506,0.007402042392641306
0.30684787034988403,AUD1_0083,0.9527120590209961,Audience 1,-0.004095287062227726,-0.007781993597745895,0.003150621661916375
0.30486539006233215,AUD1_0084,0.9532520771026611,Audience 1,-0.0020848149433732033,-0.007730608340352774,0.0056443652138113976
0.3056058883666992,AUD1_0085,0.953106701374054,Audience 1,-0.0028715378139168024,-0.006167805287986994,0.003078780137002468
0.3051493167877197,AUD1_0086,0.953213095664978,Audience 1,-0.0023265467025339603,-0.009100816212594509,0.006827980745583773
0.3065846264362335,AUD1_0087,0.9528261423110962,Audience 1,-0.003538327757269144,-0.012158319354057312,0.01228407397866249
0.3071768283843994,AUD1_0088,0.9525852203369141,Audience 1,-0.004249381832778454,-0.010010060854256153,0.01034077350050211
0.3072485327720642,AUD1_0089,0.9525650143623352,Audience 1,-0.004099640529602766,-0.01350101362913847,0.01387193612754345
0.3076845407485962,AUD1_0090,0.9523758888244629,Audience 1,-0.004814770072698593,-0.00449594808742404,0.0106070376932621
0.30893474817276,AUD1_0091,0.9520426988601685,Audience 1,-0.006080297287553549,-0.006135906558483839,0.009815447963774204
0.30762389302253723,AUD1_0092,0.9524523615837097,Audience 1,-0.004777783993631601,-0.006371732801198959,0.009427541866898537
0.3071025609970093,AUD1_0093,0.9525555372238159,Audience 1,-0.004340956453233957,-0.00754240108653903,0.004454219713807106
0.3071015775203705,AUD1_0094,0.9525370597839355,Audience 1,-0.004247004631906748,-0.009970342740416527,0.007591702044010162
0.30708742141723633,AUD1_0095,0.9526063203811646,Audience 1,-0.004307062365114689,-0.00796767883002758,0.005444261711090803
0.3062567412853241,AUD1_0096,0.9529110789299011,Audience 1,-0.0034316759556531906,-0.010252493433654308,0.0056668599136173725
0.30686500668525696,AUD1_0097,0.9527416229248047,Audience 1,-0.0037870602682232857,-0.01240223366767168,0.012940178625285625
0.30789414048194885,AUD1_0098,0.9524116516113281,Audience 1,-0.004884811583906412,-0.009455475956201553,0.013014016672968864
0.3067513406276703,AUD1_0099,0.9524109959602356,Audience 1,-0.003608417697250843,-0.010243864730000496,0.015670517459511757
0.3054417669773102,AUD1_0100,0.9530670642852783,Audience 1,-0.0011981005081906915,0.023454030975699425,0.015036557801067829
